timestamp,run_name,checkpoint,eval_file,n_examples,rouge1,rouge2,rougeL,bleu1,bleu2,bertscore_f1,minicheck,mem_gamma_mean,mem_memory_norm,output_dir,notes
2026-03-27 14:39,full,full,results/ablation_study_test/no_grpo/train_run/best_ckpt,Datasets/mimic_test.jsonl,20,0.22698849267114882,0.04570699044499442,0.1187418693590174,0.10336307792105762,0.046570416942523715,0.5407863855361938,,0.09771428927779198,5.427359986305237,results/ablation_study_test/no_grpo,ablation=full
2026-03-30 14:07,mistral_7b_mimic,mistralai/Mistral-7B-v0.1,Datasets/mimic_test.jsonl,20,0.24851531903941373,0.05781152694246015,0.13361292253091986,0.12058592276281502,0.057061940256864785,0.5527424812316895,,,,results/baselines/mistral_7b_mimic,baseline
2026-03-30 14:21,llama3_3b_mimic,meta-llama/Llama-3.2-3B-Instruct,Datasets/mimic_test.jsonl,20,0.20025855528968503,0.039205489149207864,0.10400017513790327,0.08659757896741524,0.034128680690705834,0.5364546179771423,,,,results/baselines/llama3_3b_mimic,baseline
2026-03-30 14:39,mistral_7b_soap,mistralai/Mistral-7B-v0.1,Datasets/soap_test.jsonl,20,0.2511338215831331,0.060291698670793016,0.18218418356048657,0.1436459647810658,0.061539192095156105,0.49893587827682495,,,,results/baselines/mistral_7b_soap,baseline
2026-03-30 14:39,llama3_3b_soap,meta-llama/Llama-3.2-3B-Instruct,Datasets/soap_test.jsonl,20,0.3770069721913597,0.11676311961765673,0.2504002967363253,0.25974396533695365,0.1166437024779194,0.5956580638885498,,,,results/baselines/llama3_3b_soap,baseline
2026-03-30 14:54,rememorize_soap,full,runs/mimic_v1/best_ckpt,Datasets/soap_test.jsonl,20,0.2175363979404678,0.055485189771913815,0.13617216338277235,0.10730989629822145,0.047435519980392145,0.5040707588195801,,0.10477629192173481,7.092983198165894,results/baselines/rememorize_soap,ReMemorize full on SOAP test set
2026-03-30 17:26,full_rescore,full,,,20,0.25666660323410684,0.05581667322055502,0.1338940299209154,0.14171848258851466,0.06278813478362313,0.544847309589386,0.44063541599316525,0.0965179655700922,9.288978672027588,/home/lizapiya/FLP_ReMemorizeProject/results/ablation_study_test/full,ablation=full rescore
2026-03-30 17:26,no_memory_rescore,full,,,20,0.2152206660428279,0.04412005380601229,0.12112716646502494,0.11029765007961526,0.0415127485692018,0.5343720316886902,0.6366105552297086,0.0,0.0,/home/lizapiya/FLP_ReMemorizeProject/results/ablation_study_test/no_memory,ablation=no_memory rescore
2026-03-30 17:26,fixed_gate_rescore,full,,,20,0.2600124715185748,0.0600510634618418,0.14437875940272588,0.11590965532963786,0.05360005329834007,0.5438109636306763,0.5547049852146302,0.5,9.168936157226563,/home/lizapiya/FLP_ReMemorizeProject/results/ablation_study_test/fixed_gate,ablation=fixed_gate rescore
2026-03-30 17:26,no_phase2_rescore,full,,,20,0.2435379132590246,0.05124462623338656,0.1253476655488403,0.12387107682940805,0.053605685022824354,0.5385991334915161,0.6680868575233034,0.0965179655700922,9.288978672027588,/home/lizapiya/FLP_ReMemorizeProject/results/ablation_study_test/no_phase2_update,ablation=no_phase2_update rescore
2026-03-30 17:26,no_grpo_rescore,full,,,20,0.22698849267114882,0.04570699044499442,0.1187418693590174,0.10336307792105762,0.046570416942523715,0.5407863855361938,0.6185172714060172,0.09771428927779198,5.427359986305237,/home/lizapiya/FLP_ReMemorizeProject/results/ablation_study_test/no_grpo,ablation=no_grpo rescore
2026-03-30 17:26,mistral_7b_mimic,full,,,20,0.24851531903941373,0.05781152694246015,0.13361292253091986,0.12058592276281502,0.057061940256864785,0.5527424812316895,0.5274773932993412,,,/home/lizapiya/FLP_ReMemorizeProject/results/baselines/mistral_7b_mimic,baseline rescore
2026-03-30 17:26,llama3_3b_mimic,full,,,20,0.20025855528968503,0.039205489149207864,0.10400017513790327,0.08659757896741524,0.034128680690705834,0.5364546179771423,0.5644449598854407,,,/home/lizapiya/FLP_ReMemorizeProject/results/baselines/llama3_3b_mimic,baseline rescore
2026-03-30 17:26,mistral_7b_soap,full,,,20,0.2511338215831331,0.060291698670793016,0.18218418356048657,0.1436459647810658,0.061539192095156105,0.49893587827682495,0.6257208194350824,,,/home/lizapiya/FLP_ReMemorizeProject/results/baselines/mistral_7b_soap,baseline rescore
2026-03-30 17:26,llama3_3b_soap,full,,,20,0.3770069721913597,0.11676311961765673,0.2504002967363253,0.25974396533695365,0.1166437024779194,0.5956580638885498,0.5241173515561968,,,/home/lizapiya/FLP_ReMemorizeProject/results/baselines/llama3_3b_soap,baseline rescore
2026-03-30 17:26,rememorize_soap,full,,,20,0.2175363979404678,0.055485189771913815,0.13617216338277235,0.10730989629822145,0.047435519980392145,0.5040707588195801,0.7623605294153094,0.10477629192173481,7.092983198165894,/home/lizapiya/FLP_ReMemorizeProject/results/baselines/rememorize_soap,ReMemorize SOAP rescore
2026-03-30 18:19,rememorize_full_extended,full,runs/mimic_v1/best_ckpt,Datasets/mimic_test_extended.jsonl,100,0.21753754898292774,0.04839777031441881,0.12203273926704022,0.10545464392658499,0.04666834907199078,0.53621506690979,0.6184039882500656,0.09695280507206917,9.292981085777283,results/full_eval_extended,ReMemorize full on extended test set (n=100)
2026-03-30 18:56,rememorize_full_extended,full,runs/mimic_v1/best_ckpt,Datasets/mimic_test_extended.jsonl,100,0.22346231175959333,0.05542886112468988,0.12623907926633876,0.11668927651286072,0.05516324965105891,0.538162887096405,0.6347918982896954,0.09695280507206917,9.292981085777283,results/full_eval_extended,ReMemorize full on extended test set (n=100)
2026-03-31 01:59,no_rl,full,runs/ablation_no_rl/best_ckpt,Datasets/mimic_test_extended.jsonl,100,0.21072761352563435,0.04951690727489416,0.11625708743957093,0.10183706673189315,0.04548158787317406,0.5317349433898926,0.6573327561613405,0.09167484879493713,8.35522671699524,results/ablation_study_test/no_rl,ablation=no_rl
2026-03-31 02:19,no_rl,full,runs/ablation_no_rl/best_ckpt,Datasets/mimic_test_extended.jsonl,100,0.21454159707677153,0.04786818268642246,0.11918337357592003,0.1032030426987298,0.0449614654491229,0.5382554531097412,0.6094249575026334,0.09139970332384109,5.362110934257507,results/ablation_study_test/no_rl,ablation=no_rl
2026-03-31 02:45,no_rl,full,runs/ablation_no_rl/best_ckpt,Datasets/mimic_test_extended.jsonl,100,0.221916583993404,0.04937517051600058,0.12051336636771978,0.10563465752239953,0.0457760201947993,0.537406861782074,0.603422862914158,0.09174078106880187,8.300645904541016,results/ablation_study_test/no_rl,ablation=no_rl
2026-03-31 15:21,no_rl,full,runs/ablation_no_rl/best_ckpt,Datasets/mimic_test_extended.jsonl,100,0.21477434954564018,0.049511585054860294,0.12110058423233055,0.10261339996451153,0.04559387087279524,0.5356989502906799,0.6664811082696542,0.0913964120298624,5.366543793678284,results/ablation_study_test/no_rl,ablation=no_rl
